Context,ID,Text,Comments
Backend,BE_knowledge_beagle_2_extended_content_author,"Інженер-розвідник, Рей Сполдінг",
Backend,BE_knowledge_beagle_2_extended_content_report,"Статус:<br> ·Дослідження завершене <br><br>·Команда, яка завершила дослідження:<br>·IsP-11/90<br><br>АВТОР:<br>·Інженер-розвідник, Рей Сполдінг <br><br>ЗВІТ: <br><br><line-height=120%> Коли ми наблизилися до місця посадки «Бігль-2», перед нами відкрилася картина розкиданих химерних скельних утворень. Каель (наш геолог) ледь не зістрибнув з квадроцикла, щоб зібрати зразки, але ми продовжили рух до місця призначення.<br>Ми знайшли спусковий апарат у хорошому стані, враховуючи, що він перебуває на поверхні Марса вже понад 200 років.",
Backend,BE_knowledge_beagle_2_extended_title,Дослідницький форпост Beagle 2,
Backend,BE_knowledge_spirit_basic_content,"<line-height=120%> Метою MER-2, також відомого як Spirit, був пошук різних типів гірських порід і ґрунту, а також пошук доказів минулої водної активності на Марсі. <br>Місце посадки Spirit було названо Меморіальною станцією Колумбія на честь семи астронавтів, які загинули в катастрофі космічного шаттла «Колумбія».",
Backend,BE_knowledge_spirit_basic_name,Spirit,
Backend,BE_knowledge_spirit_basic_title,Підсумок міссії MER Spirit,
Backend,BE_knowledge_spirit_extended_content_researchTeam,GuC-14/175,
Backend,BE_knowledge_spirit_extended_content_author,"Механік квадроциклів, E. G. O'Brien",
Backend,BE_knowledge_spirit_extended_content_report,"Статус:<br> ·Дослідження завершене <br><br>·Команда, яка завершила дослідження:<br>·GuC-14/175<br><br>АВТОР:<br>·Механік квадроциклів, E. G. O'Brien <br><br>ЗВІТ: <br><br><line-height=120%> Навігація в цій частині планети надзвичайно ускладнилася. На щастя, ми знайшли марсохід Spirit до заходу сонця. <br> Старий апарат застряг у м'якому ґрунті кратера Гусєва. Його колеса не мали зчеплення з дорогою, і це був кінець цього марсіанського корабля. <br> Шкода. Це гарний шматок металу!",
Backend,BE_knowledge_spirit_extended_name,Spirit Rover,
Backend,BE_knowledge_spirit_extended_title,Дослідницький аванпост Spirit Rover,
Backend,BE_knowledge_opportunity_basic_content,"<line-height=120%> Тривалість 5111 SOLS, MER Apporty Rover провів геологічні дослідження на місці та сфотографував місцевість.",
Backend,BE_knowledge_opportunity_basic_name,Можливість,
Backend,BE_knowledge_opportunity_basic_title,MER -підсумок місії,
Backend,BE_knowledge_opportunity_extended_content_researchTeam,MerP-2/354,
Backend,BE_knowledge_opportunity_extended_content_author,"Метеоролог, Філіп К. Дауленд",
Backend,BE_knowledge_opportunity_extended_content_report,"Статус:<br> ·Дослідження завершене <br><br>·Команда, яка завершила дослідження:<br>·MerP-2/354<br><br>АВТОР:<br>·Метеоролог, Філіп К. Дауленд <br><br>ЗВІТ: <br><br><line-height=120%> Вітри на Марсі можуть досягати дивовижної швидкості, а пилові бурі є справжніми голіафами. Для багатьох старих посадочних апаратів ці умови були нестерпними. Марсохід «Оппортьюніті» став жертвою сильної планетарної пилової бурі, яка накрила його місцезнаходження в червні 2018 року.  Яка іронія долі, що зонд під назвою «Оппортьюніті» не витримав її.",
Backend,BE_knowledge_opportunity_extended_name,Opportunity Rover,
Backend,BE_knowledge_opportunity_extended_title,MER Opportunity Rover дослідницький форпост,
Backend,BE_knowledge_phoenix_mars_lander_basic_content,"<line-height=120%> До завдань марсохода Phoenix Mars входило вивчення історії води на Марсі, пошук доказів наявності придатних для життя зон та оцінка біологічного потенціалу межі льоду і ґрунту.",
Backend,BE_knowledge_phoenix_mars_lander_basic_name,Програма "Розвідники Марсу",
Backend,BE_knowledge_phoenix_mars_lander_basic_title,Результати міссії програми "Розвідники Марсу",
Backend,BE_knowledge_phoenix_mars_lander_extended_content_researchTeam,GrV-68/125,
Backend,BE_knowledge_phoenix_mars_lander_extended_content_author,"Геолог, Х.Г. Барбелліон",
Backend,BE_knowledge_phoenix_mars_lander_extended_content_report,"Статус:<br> ·Дослідження завершене <br><br>·Команда, яка завершила дослідження:<br>·GrV-68/125<br><br>АВТОР:<br>·Геолог, Х.Г. Барбелліон <br><br>ЗВІТ: <br><br><line-height=120%>Сьогодні ми відвідали Зелену долину. Нашим головним завданням було знайти марсохід «Фенікс», що ми і зробили. Космічний апарат був похований під товстим льодовим покривом. Судячи з усього, під час суворої марсіанської зими крига вкрила спусковий апарат і пошкодила його сонячну батарею. Після цього всі спроби вийти на зв'язок були безуспішними, тому місію скасували.",
Backend,BE_knowledge_phoenix_mars_lander_extended_title,Дослідницький форпост марсохід Phoenix Mars,
Backend,BE_knowledge_curiosity_basic_content,"<line-height=120%> Основна мета Curiosity полягала в тому, щоб оцінити, чи було на Марсі коли-небудь середовище, придатне для існування таких форм життя, як мікроби.<br>Місце його посадки було названо на честь письменника-фантаста Рея Бредбері.<br>Двохрічну місію було продовжено майже на дев'ять років.",
Backend,BE_knowledge_curiosity_basic_name,Марсіанська наукова лабораторія,
Backend,BE_knowledge_curiosity_basic_title,Підсумок міссії Марсіанська наукова лабораторія,
Backend,BE_knowledge_curiosity_extended_content_researchTeam,GаC-4/137,
Backend,BE_knowledge_curiosity_extended_content_author,"Інженер-розвідник, Іса Озімов",
Backend,BE_knowledge_curiosity_extended_content_report,"Статус:<br> ·Дослідження завершене <br><br>·Команда, яка завершила дослідження:<br>·GаC-4/137<br><br>АВТОР:<br>·Інженер-розвідник, Іса Озімов <br><br>ЗВІТ: <br><br><line-height=120%> Тут пересічений рельєф, що трохи ускладнювало завдання знайти марсохід НАСА Curiosity.<br> Curiosity був першим безпілотним апаратом, який виявив органічні молекули на Марсі. Це, мабуть, було справжнім відкриттям для людей того часу!",
Backend,BE_knowledge_curiosity_extended_title,Дослідницький форпост марсохода Curiosity,
Backend,BE_knowledge_schiaparelli_edm_lander_basic_content,"<line-height=120%> Орбітальний апарат Trace Gas Orbiter був розроблений для виявлення метану та інших атмосферних газів, присутніх у невеликих концентраціях у марсіанській атмосфері.<br> До складу орбітального апарату входили прилади, розроблені Бельгією, Росією та Швейцарією.",
Backend,BE_knowledge_schiaparelli_edm_lander_basic_name,Exomars EDM,
Backend,BE_knowledge_schiaparelli_edm_lander_basic_title,Підсумок місії Exomars EDM,
Backend,BE_knowledge_schiaparelli_edm_lander_basic_content_researchTeam,MerР-2/6,
Backend,BE_knowledge_schiaparelli_edm_lander_extended_content_author,"Головний біолог, Калеб Саундерс",
Backend,BE_knowledge_schiaparelli_edm_lander_extended_content_report,"Статус:<br> ·Дослідження завершене <br><br>·Команда, яка завершила дослідження:<br>·MerР-2/6<br><br>АВТОР:<br>·Головний біолог, Калеб Саундерс <br><br>ЗВІТ: <br><br><line-height=120%> Сьогодні ми натрапили на залишки стародавнього спускового апарату Schiaparelli в Meridiani Planum.<br>Зонд був спільною роботою кількох країн для вивчення Марса в епоху роботизованих досліджень.<br>На жаль, сигнал апарату було втрачено за короткий час до приземлення. Ми вважаємо, що він просто впав на поверхню і був повністю знищений.",
Backend,BE_knowledge_schiaparelli_edm_lander_extended_title,Дослідницький форпост марсохід Schiaparelli,
Backend,BE_knowledge_insight_lander_basic_content,"<line-height=120%> Завдання InSight полягали у вимірюванні сейсмічної активності, створенні 3D-моделей надр планети та вимірюванні внутрішніх теплових потоків.<br>За кілька місяців після приземлення його кротовий молоток застряг під поверхнею, і зонд не зміг продовжити свою місію.",
Backend,BE_knowledge_insight_lander_basic_name,Прозріння,
Backend,BE_knowledge_insight_lander_basic_title,Підсумок місії Insight,
Backend,BE_knowledge_insight_lander_extended_content_researchTeam,ELYP-4/135,
Backend,BE_knowledge_insight_lander_extended_content_author,"Інженер Rover, Девід Агнеу",
Backend,BE_knowledge_insight_lander_extended_content_report,"Статус:·Командазавершеннядосліджень:·ELYP-4/135AUTHOR:·RoverEngineer,DavidAgnewreport:НашаподорождомісцярозташуванняІнсайтапровела""Сейсмічнаактивністьпротягомбільшедесятироків,покийогоосновніантениспілкуваннябули<br>сильнопошкоджені<br>сильнимивітрами.<br>Післявсіх<br>останків,які<br>мивиявили,<br>цілкомочевидно,<br>що землянам<br>знадобилосядовгий<br>час,щоб<br>навчитисязмусити<br>справипрацювати<line-height=120%>наМарсі.",
Backend,BE_knowledge_insight_lander_extended_title,Insight Lander Research Outpost,
Backend,BE_knowledge_mars_2020_basic_content,"RoverPerveranceбуврозробленийдлявиявленняознакминулихжитловихумов<line-height=120%>абомікробного<br>життя на Мар. На жаль, результати були непереконливими.",
Backend,BE_knowledge_mars_2020_basic_name,Марс 2020,
Backend,BE_knowledge_mars_2020_basic_title,МАРС 2020 Резюме місії,
Backend,BE_knowledge_mars_2020_extended_content_researchTeam,JZC-18/77,
Backend,BE_knowledge_mars_2020_extended_content_author,"Геохімічний, Ерік Артур Блер",
Backend,BE_knowledge_mars_2020_extended_content_report,"Статус:·Командазавершеннядосліджень:·JZC-18/77Author:·Геохімічна,ЕрікАртурБлерпорт:СьогоднімизнайшлинаполегливістьRover!Цеймаленькийробочийконикмавдрильдлязборуосновнихзразків,упошукуознакмікробного<br>життя..Думаю,ця<br>планетазнає,<br>якзберігати<br>своїтаємниці.",
Backend,BE_knowledge_mars_2020_extended_title,Наполегливість Rover Research Outpost,
Backend,BE_knowledge_tianwen_1_basic_content,"Тяньвенбуврозгорнутийдлявивченнямарсіанськоїтопографіїтагеологіїта<line-height=120%>характеризуєвміст<br>водного водного ґрунту. Це назва перекладається на ""Запитайте на небо"".",
Backend,BE_knowledge_tianwen_1_basic_name,Ti мирний 1,
Backend,BE_knowledge_tianwen_1_basic_title,Tianwen 1 Резюме місії,
Backend,BE_knowledge_tianwen_1_extended_content_researchTeam,UTP-45/132,
Backend,BE_knowledge_tianwen_1_extended_content_author,"Командир місії, Брек Лекі",
Backend,BE_knowledge_tianwen_1_extended_content_report,"Статус:·Командазавершеннядосліджень:·UTP-45/132Author:·Командирмісії,БрекЛек'єрпорт:ГостріочіТіанвен-1навеликихрівнинахутопії.Космічнийапаратзалишивсявдужепоганомустані.Якібагатомісійзроботизованоїепохи,Тяньвен-1мавнаметіпрофілитикомпозиціюмарсіанськогоґрунту.Дивовижно,наскількимидізналисязтихпір,іскількимищенезнаємо!",
Backend,BE_knowledge_tianwen_1_extended_title,Tianwen 1 Lander Research Outpost,
Backend,BE_knowledge_exomars_basic_content,"ЕкзомаришукалибіосигнатуринаповерхніМарса,<line-height=120%>шукаючи скам'янілості або слідів мінералів та хімікатів від живих істот.",
Backend,BE_knowledge_exomars_basic_name,Екзом,
Backend,BE_knowledge_exomars_basic_title,Резюме місії Exomars,
Backend,BE_knowledge_exomars_extended_content_researchTeam,OXP-18/335,
Backend,BE_knowledge_exomars_extended_content_author,"Офіцер науки про життя, Брайан М. Бенкс",
Backend,BE_knowledge_exomars_extended_content_report,"Статус:·ДослідженняКомандадосліджень:·Оксп-18/335Author:·Офіцернаукипрожиття,БрайанМ.Банкспорт:Янавчавсявикористовувативсіп’ятьпочуттівпідчасвиконанняпольовихробіт,аленіколиневистачаєпідготовки,колимовайдепроМарс.Наштранспортнийзасібпотрапивупроміжокміжвалунами,і,щобзвільнитийого,знадобилосяцілийдень.Управномизнайшлиостанки<br>РосаліндФранклін<br>Ровер.Віншукав<br>скам’янілімікробні<br>структурище<br>в2023<br>році.Сьогодні<br>мипродовжуємо<br>хоробруроботу<br>Розалінда!",
Backend,BE_knowledge_exomars_extended_title,Казачок Ландер Дослідження форпост,
Backend,BE_knowledge_terex_basic_content,ЛандерTerex-1перенісдатчик<line-height=120%>терагерца на поверхню Марса для вимірювання співвідношення ізотопів кисню атмосферних молекул.,
Backend,BE_knowledge_terex_basic_name,Tera-Hertz Explorer,
Backend,BE_knowledge_terex_basic_title,Підсумок місії Terahertz Explorer,
Backend,BE_knowledge_terex_extended_content_researchTeam,ISP-17/84,
Backend,BE_knowledge_terex_extended_content_author,"Головний інженер, Касека Нвіта",
Backend,BE_knowledge_terex_extended_content_report,"Статус:·ДослідженняКомандазавершеннядосліджень:·ISP-17/84Author:·Головнийінженер,КасекаNvitareport:Янеможуповірити,якменіпощастило.Вчораязакінчивакадемію.Сьогодніявжевсвоїйпершійекспедиції.МипідемодосліджуватизалишкиTerex-1.Цебудескладно,томущоцятехнікасуперстара!Польоваробота-ценесамете,щояочікував.Умовипозаколоніяминабагатосуворіші.Нащастя,рештакомандиєбільшдосвідченою.Вонидопомагають<br>менізвикнути<br>довсього<br>цьогобезумства.<br>Язробив.Я<br>неможу<br>впоратисяз<br>іншимробочим<br>днем​​на<br>маленькомусну.Як<br>тількими<br>повернемосядо<line-height=120%>колоній,я<br>підписуюсяна<br>роботуна<br>фабриці.Принаймні, у мене над головою буде суцільний дах!",
Backend,BE_knowledge_terex_extended_title,Terex-1 Lander Research Outpost,
Backend,BE_knowledge_mangalyaan_2_basic_content,"Mangalyaan2бувдругоюміжпланетноюмісією<line-height=120%>Індійської організації космічних досліджень (ISRO).Він вивчав поверхню, мінералогію та атмосферу планети.",
Backend,BE_knowledge_mangalyaan_2_basic_name,Мама 2,
Backend,BE_knowledge_mangalyaan_2_basic_title,Мама 2 Резюме місії,
Backend,BE_knowledge_mangalyaan_2_extended_content_researchTeam,VAMAV-7/158,
Backend,BE_knowledge_mangalyaan_2_extended_content_author,"Астрофізик, Мішель Ардан",
Backend,BE_knowledge_mangalyaan_2_extended_content_report,"Статус:·Командазавершеннядосліджень:·WMAV-7/158AUTHOR:·Астрофізик,МішельАрданрепорт:Цебуладругаміжпланетнамісія,запланованадлязапускунаМарсіндійськоюорганізацієюкосмічнихдосліджень.МісіявключалавивченняповерхнічервоноїпланетитапошукуБудь-якігеоморфологічніособливості,якімоглибзапропонуватираннійтеплийівологийклімат.",
Backend,BE_knowledge_mangalyaan_2_extended_title,Mangalyaan 2 Lander Research Outpost,
Backend,BE_knowledge_starship_basic_content,"Зорянийфлотбуввикористанийдлявсіхвидівкосмічногопольоту,включаючи<line-height=120%>вантажніта<br>пасажирські перевезення. Успішно переправив понад 100 000 пасажирів на Марс, використовуючи його флот з 1000 зоряних кораблів.Зоряні кораблі не спробували жодних посадки через обмеження технологій, натомість даючи туристам орбітальний вигляд Червоної планети протягом шістдесяти днів до повернення на Землю.",
Backend,BE_knowledge_starship_basic_name,Зоряні комерційні рейси,
Backend,BE_knowledge_starship_basic_title,Резюме місії комерційних рейсів Starship,
Backend,BE_knowledge_starship_extended_content_researchTeam,PHM-163/35,
Backend,BE_knowledge_starship_extended_content_author,"Спеціаліст EVA, P.Q.Шматочок",
Backend,BE_knowledge_starship_extended_content_report,"Статус:·ДослідженняКомандазавершеннядосліджень:·PHM-163/35AUTHOR:·СпеціалістEVA,P.Q.GumPreport:Флот,якийстикавсянаційплатформі,бувєдинимусвоємуроді.ЦедалозмогумасовотуризмдоМарса!Їмдовелосяфінансуватисвоїпоїздкидодому,взявшипозикивідкомпанії,якакерувалапідприємством.",
Backend,BE_knowledge_starship_extended_title,Зоряна доповідна платформа дослідницької форти,
Backend,BE_knowledge_infinity_basic_content,"НескінченнийЛандерперевозивдвохпершихкосмонавтів,щобступитиначервону<line-height=120%>планету.Вони<br>зібрали зразки поверхні, перш ніж повернутися на свою орбітальну станцію, де третій член екіпажу контролював місію.",
Backend,BE_knowledge_infinity_basic_name,Нескінченність,
Backend,BE_knowledge_infinity_basic_title,Підсумок місії нескінченності,
Backend,BE_knowledge_infinity_extended_content_researchTeam,HGC-14/56,
Backend,BE_knowledge_infinity_extended_content_author,"Промисловий дизайнер, Джеррі Мусгрейв",
Backend,BE_knowledge_infinity_extended_content_report,"Статус:·Командазавершеннядосліджень:·HGC-14/56AUTHOR:·Промисловийдизайнер,ДжерріМусграверпорт:Ячитавпрозолотийвіккосмонавтівсупергероїв,колиябравнавчальнупрограму.Алеянавітьнеможупочатиуявляти,щоВірджиніяГріссомтаЕдсельУайт,мабуть,відчули,коливонивпершеступилинацюпланету.Аботе,що,мабуть,подумавРоннанЧаффі,покивінзахопив<br>моментдля<br>нащадків.Я<br>знетерпінням<br>чекаютакої<br>мрії.Хтознає?Можливо,<br>вмайбутньому<br>викладачінавчатимуть<br>про""мене""<br>усвоїх<br>заняттях.",
Backend,BE_knowledge_infinity_extended_title,Нескін,
Backend,BE_knowledge_marpost_basic_content,"ПершагібриднамісіяAI-Human.RoverMarpostбув<line-height=120%>повністю автономним, працюючи на поверхні, а екіпаж контролювався з орбіти.Успіх цієї місії розпочав популярність використання автономних роботів у місіях Марса.",
Backend,BE_knowledge_marpost_basic_name,Пілотна орбітальна станція Марса,
Backend,BE_knowledge_marpost_basic_title,Марс Пілотна Орбітальна станція Резюме місії,
Backend,BE_knowledge_marpost_extended_content_researchTeam,LSSC-20/297,
Backend,BE_knowledge_marpost_extended_content_author,"Командир місії, Пол Флер",
Backend,BE_knowledge_marpost_extended_content_report,"Статус:·ДослідженняКомандадосліджень:·LSSC-20/297AUTHOR:·Командирмісії,ПолФлейррепорт:Цежалюгіднемісцеміститьлишезапчастинидлямарсіанськихроверів.Наченампотрібнібільшецихречейнаційпланеті.Янеможучекати,покилюдинеперевищуютьцихдурнихботівтут!Напевно,нашлідер,щолюбивроботів,несхвалювавбимоюдумку,алеменівженебайдуже.Вониможуть<br>читативсе,<br>щоя<br>тутпишу.Я<br>їхне<br>боюся.",
Backend,BE_knowledge_marpost_extended_title,Marpost Rover Research Outpost,
Backend,BE_knowledge_red_dragon_basic_content,"Метамісіїполягалавтому,щотестуванняновоїтехнологіїдля<line-height=120%>перенесеннялюдей<br>в марсіанську атмосферу.Але після того, як Червоний дракон не працює і вибухнув, компанія зіткнулася з сильною негативною увагою ЗМІ, і її акції впали понад 20%. Генеральний директор компанії був визнаний, і вони відмовилися від планів завоювати Марс.",
Backend,BE_knowledge_red_dragon_basic_name,Проект Червоного Дракона,
Backend,BE_knowledge_red_dragon_basic_title,Резюме місії проекту Червоного Дракона,
Backend,BE_knowledge_red_dragon_extended_content_researchTeam,MWV-22/343,
Backend,BE_knowledge_red_dragon_extended_content_author,"Головний інженер, Альдо Хакслі",
Backend,BE_knowledge_red_dragon_extended_content_report,"Статус:·Командазавершеннядосліджень:·MWV-22/343AUTHOR:·Головнийінженер,АльдоХакслепорфорт:Цемісцедаєменіповзучі.Клянусь,щоцепереслідує.Екіпаж,мабуть,покинувкосмічнийкорабельпоспіхом.Хтосьзабуввзятизсобою<br>щоденник.Оскількиця<br>людиназагинула<br>щонайменшестоліття,<br>напевно,вони<br>небудуть<br>проти,якщо<br>япрочитаю<br>це!Урамках<br>могодослідження,<br>звичайно!Сьогодні<br>япрокинувся<line-height=120%>звисокою<br>температурою,болю<br>в горлі та червоними пухирі по всьому тілу.Astra каже, що мене прокляв привид власника щоденника.Я не знаю.Моє тіло свербить так сильно, що я не можу думати послідовно ... Мені потрібно звернутися до лікаря, а може, екзорцист!",
Backend,BE_knowledge_red_dragon_extended_title,Червоний дракон Lander Research Outpost,
Backend,BE_knowledge_vermilion_bird_basic_content,"ЧжуКюбувпершоюмісієюнаосновілюдини,якаперевищилачотирироки.Давнодо<line-height=120%>тривалостів<br>часі,екіпаж<br>зробив широкі спостереження за марсіанським ландшафтом і погодою як від орбіти, так і на поверхні.акліматизований до темпераменту Марса.",
Backend,BE_knowledge_vermilion_bird_basic_name,Чучо Ку,
Backend,BE_knowledge_vermilion_bird_basic_title,Чжу тут соммаріська місія,
Backend,BE_knowledge_vermilion_bird_extended_content_researchTeam,DAV-31/263,
Backend,BE_knowledge_vermilion_bird_extended_content_author,"Командир місії, Гуллівер Фойл",
Backend,BE_knowledge_vermilion_bird_extended_content_report,"Статус:·Командазавершеннядосліджень:·DAV-31/263AUTHOR:·Командирмісії,ГулліверФойлерепорт:Покицяпланетанебудеповністютераформована,жодналюдинаніколинебудежитинаМарсідлязадоволення.Ні,мицеробимо,томущолюдствопотребуєнас.ЕкіпажЧжуКю,мабуть,подумавтесамепротягомчотирьохроків,спостерігаючизаМарсомзцієїстанції.Це,мабуть,було<br>позитивноклаустрофобічним.<br>Цедивно<br>цінуватидосягнення<br>нашоговорога.Але<br>мивсі<br>жертвувалисвоїм<br>комфортом,щоб<br>передатизнання<br>наступномупоколінню.Майбутнє<br>людствавиходить<br>замежі<line-height=120%>нашихдрібних<br>відмінностей.Це добре пам’ятати.",
Backend,BE_knowledge_vermilion_bird_extended_title,Zhu Què Lander Research Outpost,
Backend,BE_knowledge_utopiya_marsianin_stantsiya_basic_content,"РосійськамісіяспочаткуплануваладістатисядоЧервоноїпланетизарікдоцього,алезапуск<line-height=120%>затримавсяпісля<br>падінняіноземних<br>інвестицій. Початок затримки, вони вже не були першою широко закладеною місією на поверхні Марк. Три місяці прибули три місяціпісля місії Zhu Què.",
Backend,BE_knowledge_utopiya_marsianin_stantsiya_basic_name,Утопія,
Backend,BE_knowledge_utopiya_marsianin_stantsiya_basic_title,Утопічні суми місії,
Backend,BE_knowledge_utopiya_marsianin_stantsiya_extended_content_researchTeam,UTP-45/251,
Backend,BE_knowledge_utopiya_marsianin_stantsiya_extended_content_author,"Співробітник служби безпеки, Северіан Вулф",
Backend,BE_knowledge_utopiya_marsianin_stantsiya_extended_content_report,"Статус:·ДослідженняКомандадосліджень:·UTP-45/251Author:·Офіцербезпеки,СеверіанВольферепорт:Окси-УнКолоніїмаютьпротоколидлявсього,відтого,скількиїжідлявиробництвадокомунікаційноїбезпеки.Експертивсепродумали.АлеекіпажUtopiyaзастосуваввласніпідходидопроблемівирішивпроблеми,коливонивиникли.Минавітьвиявили,щовякийсьмоментпідчасїхмісіїсистема<br>опаленнязламалася.А<br>щовони<br>зробили?Вонивикористовували<br>радіоактивнийгенератор<br>зATV,<br>щобзберегти<br>станціютеплою.Чудово!",
Backend,BE_knowledge_utopiya_marsianin_stantsiya_extended_title,Утопію Марсіанський станція,
Backend,BE_knowledge_antares_basic_content,"Метамісіїполягалавтому,щобвимірятивпливжиттянаорбітітанаповерхню<line-height=120%>Мар.Екіпаж<br>складавсяз<br>пар однакових близнюків.Один залишився б на землі, а другий подорожував на Марс.Експеримент вивчав зміни в їх структурі ДНК внаслідок марсіанської атмосфери.",
Backend,BE_knowledge_antares_basic_name,Проект Близнюків Марса,
Backend,BE_knowledge_antares_basic_title,Підсумок місії проекту Gemini Mars,
Backend,BE_knowledge_antares_extended_content_researchTeam,MNS-11/173,
Backend,BE_knowledge_antares_extended_content_author,"Психолог, доктор Боб Хайнлайн",
Backend,BE_knowledge_antares_extended_content_report,"Статус:·Командадосліджень,щозавершенодослідження:·MNS-11/173Author:·Психолог,докторБобХайнлайннрепорт:Всямоякомандавважаєцейсайтнескінченнозахоплюючим.Унашійнинішніймісіїмивикористовуємоодиницітіткидляперенесеннянашихштучнозаплідненихяєць.Тожєдинийспосібіснувавбиблизнюкивнашихколоніях-цеякщовониподорожувалиразомізЗемлі-наврядчи<br>подія!Я<br>читавзвіти<br>проектуБлизнюки.Деякі<br>близнюкина<br>Земліповідомили<br>пророзлади<br>снута<br>задишку.Начевони<br>постраждаливід<br>того,що<br>їхблизнюки<line-height=120%>переживаютьтут,<br>на Марсі.Наче справді була спеціальна зв'язок, яка підтримувала їх, незважаючи на відстань.",
Backend,BE_knowledge_antares_extended_title,Antares Life Quarters Досліджуйте форпост,
Backend,BE_knowledge_sad_nashirah_basic_content,"ЕкіпажSa'dNashirahбувшістьмасуб'єктами-чоловіками,усімашахтарямитаінженерамиувідставці.МетаполягалавтомуPropellantin-situ<line-height=120%>ставрегулярною<br>особливістюв<br>космічнихмісіях.",
Backend,BE_knowledge_sad_nashirah_basic_name,S'ad Nashirah Emm,
Backend,BE_knowledge_sad_nashirah_basic_title,Підсумок місії S'ad Nashirah EMM,
Backend,BE_knowledge_sad_nashirah_extended_content_researchTeam,ART-30/327,
Backend,BE_knowledge_sad_nashirah_extended_content_author,"Спеціаліст Єви, Сем Діммсон",
Backend,BE_knowledge_sad_nashirah_extended_content_report,"Статус:·Командадосліджень,щозавершенодослідження:·ART-30/327AUTHOR:·СпеціалістEVA,СемДіммсонрепорт:Ніхтовмоїйкомандіменіневірить,алеклянусь,щопрацівникбезпілотникстеживзанамивнашійподорожідоцьогомісця.Яцілкомусвідомлюю,яксмішноязвучу,алецеправда.Япростонеможупояснити,чомучиякще.РемонтнароботанаНПЗпроходитьдобре,<br>алевчора,<br>колия<br>пішовперевіряти<br>паливнірезервуари,<br>япобачив,<br>щоодин<br>працівникбезпілотника<br>припаркованийна<br>сусідньомупагорбі.Це<br>меневигадує!<br>Моїколеги<line-height=120%>маютьрацію.Це<br>неможе<br>бути можливим.Без сумніву, я спалений з усього цього життя на Марсі ситуації.Найкраще буде забути все це.Завтра ми повертаємось до колонії, і я буду сканувати горизонт ... про всяк випадок.",
Backend,BE_knowledge_sad_nashirah_extended_title,Sa'd Nashirah Fuel Refinery Research Outpost,
Backend,BE_knowledge_blue_dawn_basic_content,"Блакитнадоляспрямовананате,щобвитягнутиводузмарсіанськоголандшафтуяктехнологіїІСРУ<line-height=120%>длямайбутніх<br>місій.Техніка<br>полягала в тому, щоб націлити мікрохвильові печі на заморожених скелях для випаровування захопленої води.Потім воду збирали та конденсували на охолодженій плиті. Місія була покинута, коли витрати на енергію стали занадто високими для кількості води, отриманої при цьому процесі.",
Backend,BE_knowledge_blue_dawn_basic_name,Марс Блакитна доля,
Backend,BE_knowledge_blue_dawn_basic_title,Марс Блакитна доля,
Backend,BE_knowledge_blue_dawn_extended_content_researchTeam,SELP-5/218,
Backend,BE_knowledge_blue_dawn_extended_content_author,"Геолог, Кларк А. Чарльз",
Backend,BE_knowledge_blue_dawn_extended_content_report,"Статус:·ДослідженняКомандазавершеннядосліджень:·SELP-5/218AUTHOR:·Геолог,КларкА.Чарльзрепорт:Навідмінувідпопулярноївіри,воданаМарсієрясною!Алецетакожпотрібнодлябагатьохречей,відспоживаннялюдинитаособистоїгігієни,довирощуваннятаракетногопалива.Бувтривалийперіод,колийоговидобутокбувдужедорогим,іминулімісіїмалийогораціон.Цейзаводвсеще<br>використовуєстарий<br>методконденсації.Для<br>зборуекіпажу<br>можезнадобитися<br>кількатижнів,<br>томувентиляційні<br>системибули<br>однимиз<br>найбільшефективних<br>натой<br>час.Я<line-height=120%>дужеполегшив,<br>щоми<br>з тих пір вирішили цю проблему!",
Backend,BE_knowledge_blue_dawn_extended_title,Блакитна доля екстрактора водного витяжки форпост,
Backend,BE_knowledge_her_desher_basic_content,"Єгипетськийурядвідправивроботівнабудівництвостанціїнамісцідля<line-height=120%>майбутньоїмісії<br>екіпажу. Роботи використовували марсіанський реголіт до 3D-друку основних структур та притулків.Хабітат стало незавершеним, коли їхні насадки були суворо і незворотно забиті розплавленим реголітом.",
Backend,BE_knowledge_her_desher_basic_name,Країна заєць,
Backend,BE_knowledge_her_desher_basic_title,Її країна,
Backend,BE_knowledge_her_desher_extended_content_researchTeam,Десять 25/48,
Backend,BE_knowledge_her_desher_extended_content_author,"Промисловий дизайнер, дядько Джим",
Backend,BE_knowledge_her_desher_extended_content_report,"Статус:·Командазавершеннядосліджень:·TNOA-25/48AUTHOR:·Промисловийдизайнер,ДжимУнклерпорт:Багатоколоністівніколинемалиможливостіпобачитипіраміди,якінадихнулинабудівництвоцьогомісця.Мибулидужесхвильованідоприїзду.Нажаль,місценевитрималовипробуваннячасом.Багатойоговнутрішніхстінвпали,перетворившимісцевлабіринт.Моякомандапродовжуєвтрачатись,досліджуючиструктуру.Мипочаливідстежуватисвоєпозиціонування,роблячипозначкинастінах,алесвітломало.Я<br>рахувавкоманду<br>щонайменшеп’ять<br>разів.Боюсь,я<br>можузабути<br>когосьтут.Я<br>порахувавсвою<br>екіпажостанній<br>раз,і<br>тодіми<br>підемо.",
Backend,BE_knowledge_her_desher_extended_title,Її десер-друкована базова форпост,
