Context,ID,Text,Comments
Frontend,TXT_Control_Key_5,5,
Frontend,TXT_Control_Key_F1,F1,
Frontend,TXT_Control_Key_F2,Категорія,
Frontend,TXT_Control_Key_F3,FZ,
Frontend,TXT_Control_Key_F4,FG,
Frontend,TXT_Control_Key_F5,F5,
Frontend,TXT_Control_Key_F8,F8,
Frontend,TXT_Control_Key_F10,F10,
Frontend,TXT_MainMenu_Cancel,Скасувати,
Frontend,TXT_MainMenu_Back,Спинка,
Frontend,TXT_Actor_Laila,Лайла Берзінус,
Frontend,TXT_Actor_Troy,Трой Бейкер,
Frontend,TXT_Actor_Phil,Філ Ламарр,
Frontend,TXT_Actor_Yong,Йонг Так,
Frontend,TXT_Actor_Nneka,Мати,
Frontend,TXT_Actor_Linsey,Лінсі Меррелл,
Frontend,TXT_Intro_Plaque_Tlon,AtlönIndustrial<SIZE=70%>Game,
Frontend,TXT_Intro_Plaque_RawFury,ПредставленийByraw<SIZE=70%>Fury,
Frontend,TXT_Menu_Title,Меню,
Frontend,TXT_Menu_Button_Save,Заощадити,
Frontend,TXT_Menu_NoSignal,Немає сигналу,
Frontend,TXT_Menu_Fluff_00,100%МарсПосадка впрогресі / ОС Активна / Ac-robo-ami-2,
Frontend,TXT_Save_game_InputText,Зберегти ім'я,
Frontend,TXT_autoSave_title,Складання автозаводів,
Frontend,TXT_autoSave_description,"Зачекайте, поки дані зберігаються.",
Frontend,TXT_autoSave_Fluff_00,Передача отриманих даних.,
Frontend,TXT_autoSave_Fluff_01,Повна функція резервного копіювання увімкнено.,
Frontend,TXT_MainMenu_Options_FreeCamera,Допоміжна камера,
Frontend,TXT_save_game_State,Збереження файлу пам'яті,
Frontend,TXT_PatchNotes_Title,Нотатки патчів,
Frontend,TXT_MainMenu_Options_LatLongCursor,Показати курсор з координатами,
Frontend,TXT_MainMenu_Options_Analytics,Анонімний обмін зворотним зв'язком,
Frontend,TXT_MainMenu_Demo_Latest,Демо -версія,
Frontend,TXT_MainMenu_Demo_LatestDetail,"Земля на Марсі і розпочніть цю складну тераформовану місію, граючи в першу главу режиму кампанії Aspera.",
Frontend,TXT_MainMenu_Modding,Моди,
Frontend,TXT_MainMenu_Modding_TurnOn/Off,Увімкнути/вимкнути,
Frontend,TXT_MainMenu_Modding_Search,Пошук ...,
Frontend,TXT_MainMenu_Modding_Add,Додавання,
Frontend,TXT_MainMenu_Modding_Active,Активний:,
Frontend,TXT_MainMenu_Modding_PublishMod,Опублікувати мод,
Frontend,TXT_MainMenu_Modding_Requieres,Вимагає:,
Frontend,TXT_MainMenu_Modding_Updated,Оновлений,
Frontend,TXT_MainMenu_Modding_ModName,Назва моди,
Frontend,TXT_MainMenu_Modding_UserName,Ім'я користувача,
Frontend,TXT_MainMenu_Modding_Description,Опис,
Frontend,TXT_MainMenu_Modding_Tags,Теги,
Frontend,TXT_MainMenu_Modding_FolderFiles,Файли папки,
Frontend,TXT_MainMenu_Modding_PreviewImage,Попередній перегляд зображень,
Frontend,TXT_MainMenu_Modding_AddFolder,Додати папку,
Frontend,TXT_MainMenu_Modding_AddImage,Додати зображення,
Frontend,TXT_MainMenu_Modding_ObligatoryInformation,* Обов’язкові поля,
Frontend,TXT_MainMenu_Modding_ModInformation,Інформація про мод,
Frontend,TXT_MainMenu_Modding_CreateMod,Створити мод,
Frontend,TXT_MainMenu_Modding_Order,Порядок:,
Frontend,TXT_MainMenu_Modding_LastAdded,Востаннє додано,
Frontend,TXT_MainMenu_Modding_Ascendent,Вгору,
Frontend,TXT_MainMenu_Modding_Descendant,Вниз,
Frontend,TXT_MainMenu_Modding_SelectAll,Виберіть все,
Frontend,TXT_MainMenu_Modding_DeselectAll,Скасувати всі,
Frontend,TXT_MainMenu_Modding_LocalMod,Місцевий мод,
Frontend,TXT_MainMenu_Modding_Publish,Опублікувати,
Frontend,TXT_MainMenu_Modding_Modify,Змінювати,
Frontend,TXT_MainMenu_Modding_UseLocalFiles,Використовуйте локальні файли,
Frontend,TXT_MainMenu_Modding_NoDescription,// відсутній опис //,
Frontend,TXT_MainMenu_Modding_EnterText,Введіть текст ...,
Frontend,TXT_MainMenu_Modding_EnterTags,Введіть теги ...,
Frontend,TXT_MainMenu_Modding_NoChanges,// Немає змін //,
Frontend,TXT_MainMenu_Modding_ModStatusDescription,"Зачекайте, зберігаючи цей мод.",
Frontend,TXT_MainMenu_Modding_ModSuccessfulyAdded,Мод успішно додав.,
Frontend,TXT_MainMenu_Modding_UnknowUser,Невідомий користувач,
Frontend,TXT_MainMenu_Modding_UploadingItem,Завантаження елемента,
Frontend,TXT_MainMenu_Modding_ErrorCreatingTheSteamWorkshopItem,Помилка створення елемента семінару Steam.,
Frontend,TXT_MainMenu_Modding_ErrorUploadingTheSteamWorkshopItem,Помилка завантаження елемента семінару Steam.,
Frontend,TXT_MainMenu_Modding_UploadingModifications,Завантаження модифікацій ...,
Frontend,TXT_MainMenu_Modding_WorkshopItemSuccessfullyUploaded,Елемент семінару успішно завантажено.,
Frontend,TXT_MainMenu_Modding_ModTooltipsTagsRules,Вам потрібно вибрати хоча б один тег.,
Frontend,TXT_MainMenu_Modding_ModTooltipsDescription,Потрібно додати опис.,
Frontend,TXT_MainMenu_Modding_ModTooltipsImage,Завантажте файл PNG (обмеження розміру 1 Мб).,
Frontend,TXT_MainMenu_Modding_ModTooltipsName,Потрібно додати ім’я.,
Frontend,TXT_MainMenu_Modding_ModTooltipsFolderPath,Шлях повинен бути існуючою папкою.,
Frontend,TXT_MainMenu_Modding_ModTooltipsReloadMods,Оновлює список мод.,
Frontend,TXT_MainMenu_Modding_RequiresMods,Необхідні моди:,
Frontend,TXT_MainMenu_Modding_RequiresGameVersion,Необхідна версія гри:,
Frontend,TXT_MainMenu_Modding_ModTooltipsModsRequirements,Деякі активні моди не відповідають вимогам.,
Frontend,TXT_MainMenu_Modding_HasNoGameVersion,Цей мод не був призначений до сумісної ігрової версії.,
Frontend,TXT_MainMenu_Comms_JoinUsInDiscord,Приєднуйтесь до нас на розбрат,
Frontend,TXT_MainMenu_Comms_JoinServer,Приєднуйтесь до сервера,
Frontend,TXT_MainMenu_Comms_DiscordCommsText,Поділіться своїм досвідом та знаннями з іншими гравцями.Зустріньте інших тераформаторів на каналі #per-Aspera на сервері Discord Discord.,
Frontend,TXT_MainMenu_DLC_List,Список DLC,
Frontend,TXT_MainMenu_DLC_BuildingPaintPack,Будівля фарби,
Frontend,TXT_MainMenu_DLC_Tooltip_ActiveDLC,DLC-підтримка SaveGame.,
Frontend,TXT_MainMenu_Load_Game_Mods_Mismatch,"Файлпам'яті, який ви намагаєтесь завантажити, може суперечити вашим поточним налаштуванням мод.",
Frontend,TXT_MainMenu_Load_DLC_Mismatch,"Файлпам'яті, який ви намагаєтесь завантажити, може суперечити вашим поточним налаштуванням DLC.",
Frontend,TXT_MainMenu_Load_Game_Mods_And_DLC_Mismatch,"Файлпам'яті, який ви намагаєтесь завантажити, може суперечити вашим поточним модним та DLC налаштуванням.",
Frontend,TXT_MainMenu_DLC_Button,DLC,
Frontend,TXT_MainMenu_MOD_List,Список мод,
Frontend,TXT_MainMenu_DLCnMODs_Button,DLC та моди,
Frontend,TXT_MainMenu_NoAchivements_Title,//// досягнення будуть відключені ////,
Frontend,TXT_MainMenu_NoAchivements_Body,"Ви збираєтеся розпочати гру з включеними модами. Це відключить досягнення для цього збереження гри. Щоб увімкнути досягнення, всі моди повинні бути відключені. Ви хочете продовжити?",
Frontend,TXT_PauseMenu_AchievementsDisabled,Досягнення вимкнено для цього файлу пам'яті,
Frontend,TXT_PauseMenu_ModsEnabled,Для цього файлу пам'яті увімкнено моди,
Frontend,TXT_MainMenu_Saves_LoadWithContent,Завантажте налаштування пам'яті,
Frontend,TXT_MainMenu_Saves_LoadWithCurrentSettings,Завантажте з поточними налаштуваннями,
Frontend,TXT_MainMenu_Saves_None,-Ні,
Frontend,TXT_MainMenu_Saves_ActiveMods,"Моди, що входять до поточних налаштувань:",
Frontend,TXT_MainMenu_Saves_ActiveDLCs,"DLC, що входять до поточних налаштувань:",
Frontend,TXT_MainMenu_Saves_ActiveModsAndDLCs,"Моди та DLC, що входять до поточних налаштувань:",
Frontend,TXT_MainMenu_Saves_SaveMods,"Моди, необхідні у файлі пам'яті:",
Frontend,TXT_MainMenu_Saves_SaveDLCs,"DLC, необхідні у файлі пам'яті:",
Frontend,TXT_MainMenu_Saves_SaveModsAndDLCs,"Моди та DLC, необхідні у файлі пам'яті:",
Frontend,TXT_MainMenu_Saves_ConfirmationMODs,Які налаштування мод ви хочете завантажити з файлу пам'яті?,
Frontend,TXT_MainMenu_Saves_ConfirmationDLCs,Які налаштування DLC ви хочете завантажити з файлу пам'яті?,
Frontend,TXT_MainMenu_Saves_ConfirmationMODsAndDLCs,Які параметри MOD та DLC ви хочете завантажити у файл пам'яті?,
Frontend,TXT_MainMenu_Saves_LoadAchievementsDisabled,Завантаженняцього<b>файлупам'яті</b>за допомогою ввімкнених модів вимкне досягнення.,
Frontend,TXT_Menu_NoticeTitle,"Ви впевнені, що хочете вийти?",
Frontend,TXT_Menu_SaveAndQuit,Зберегти та вийти,
Frontend,TXT_MainMenu_GreenMarsWarning_title,Новий DLC та збережена сумісність ігор,
Frontend,TXT_MainMenu_GreenMarsWarning_text,"Незабаромми запустимоGreen Mars,безкоштовний<u>DLC,який</u>включатиме багато нових будівель та вдосконалення систем флори та фауни.Це буде несумісно з вашими поточними збереженими іграми, але ви зможете продовжити свій прогрес у відділенні V.1.4. Для отримання додаткової інформації натисніть тут.І дякую за вашу підтримку!",
Frontend,TXT_MainMenu_DLC_GreenMars,Зелений Марс,
Frontend,TXT_MainMenu_GreenMarsWelcome_title,Нарешті прийшов час збору врожаю. Грін Марс тут!,
Frontend,TXT_MainMenu_GreenMarsWelcome_NewMechanics,"Цей DLC представляє нову механіку, яка суттєво змінює геймплей під час четвертого етапу Тераформованого плану: Зелений Марс. Ці зміни несумісні з вашими нинішніми збереженими іграми, тому для її відтворення необхідно створити Нову гру. Якщо ви хочете продовжувати грати в збережені ігри, перехід на попереднє збереження дуже простий!",
Frontend,TXT_MainMenu_GreenMarsWelcome_PreviousBranch_Steam,"1.Знайдіть<align=""left"">"" за Aspera"" у своїй бібліотеці Steam і отримайте</align> доступ до її властивостей, клацнувши правою кнопкою миші та вибравши ""Властивості"" .2.Перейдіть до підменю ""бета "". 3. У спадному меню виберіть гілку ""V.1.4.5 "". 4. Це все!Ваша гра повинна починатися зі старої версії.",
Frontend,TXT_MainMenu_GreenMarsWelcome_PreviousBranch_GOG,"1.Знайдіть<align=""left"">""PerAspera"" усвоїй бібліотеціGOG Galaxy,а потім,поруч</align>із кнопкою ""Play"", перейдіть до спадного меню ""Більше "".2.У меню ""Більше"" перейдіть до ""Керування установкою"" та клацанням ліворуч ""Налаштування"" .3.Відкрийте спадне меню ""Бета-канали "".4.Виберіть гілку ""V.1.4.5 "".5.Це все!Ви успішно перейшли на V.1.4.5 і зможете продовжувати свої попередні SaveGames.",
Frontend,TXT_MainMenu_PatchNotes_ShowPopup,Інструкції з перемикання гілки,
Frontend,TXT_MainMenu_Loading_Game_Old_Version_Title,Несумісний файл пам'яті,
Frontend,TXT_MainMenu_Loading_Game_Old_Version_Description,"Файл пам'яті, який ви намагаєтесь завантажити, не сумісний з поточною версією гри.Вам доведеться перейти на попередню версію, щоб продовжувати її грати.",
Frontend,TXT_MainMenu_DLC_BuiltIn,Вбудований,
Frontend,TXT_MainMenu_Buttons_Difficulty_story,Розповідь,
Frontend,TXT_MainMenu_Buttons_Difficulty_story_description,"Режим, який <color=#ffca12>допомагаєвам</color> навчитися грати Per Aspera і дозволяє <color=#3dd8ff>вам пережити<sprite=49> історію, не представляючи занадто великого виклику. Рекомендовано<sprite=49> для гравців, які ніколи раніше не <sprite=49>грали в імітаційну чи міську гру <sprite=49>для будівельника. Достаток</color> природних ресурсів. Значно нижчі витрати на ресурси, час будівництва та швидкість занепаду споруд. Значно швидші і більш довговічні працівники. Додаткові поради щодо навчання, як грати.",
Frontend,TXT_MainMenu_Buttons_Difficulty_simulation,Моделювання,
Frontend,TXT_MainMenu_Buttons_Difficulty_simulation_description,"Спосіб здійснити <color=#ffca12>мрію підкорити</color> Марс, без впливу ворожого навколишнього <color=#3dd8ff>середовища. Рекомендується для <sprite=49>новихг равців Per Aspera, які знайомі з<sprite=49> цим жанром. Більше природних ресурсів. Менші витрати на <sprite=49> ресурси, час</color> будівництва та швидкість занепаду споруд. Збільшена швидкість працівників та довговічність.",
Frontend,TXT_MainMenu_Buttons_Difficulty_realistic,Реалістичний,
Frontend,TXT_MainMenu_Buttons_Difficulty_realistic_description,"Справжній <color=#ffca12>досвід терраформування. Цей рівень </color>перевірить ваші навичкияк гравця, але<color=#3dd8ff> дозволить вам<sprite=49> просуватися стійкими темпами. Рекомендовано для гравців, які<sprite=49> мають досвід в грі Per Aspera або в цьому <sprite=49>жанрі. Середня кількість </color>природних ресурсів. Середні витрати на ресурси, час будівництва та швидкість занепаду споруд. Середня швидкість працівників та довговічність.",
Frontend,TXT_MainMenu_Buttons_Difficulty_aspera,Складний,
Frontend,TXT_MainMenu_Buttons_Difficulty_aspera_description,"Додаткове суворе <color=#ffca12> марсіанське середовище </color>Місце тільки для сміливих. Цей виклик <color=#3dd8ff> призначений для <sprite=49> висококваліфікованих гравців   Аспера, які прагнуть перевірити<sprite=49>межі своїх здібностей. Обмежена кількість природних ресурсів. Більш <sprite=49>високі витрати на ресурси, час будівництва<sprite=49> та рівень</color>занепаду споруд.Знижена швидкість та довговічність працівників.Обмежене відновлення ресурсів від скасування.",
Frontend,TXT_MainMenu_Buttons_Difficulty_playground,Ігровий майданчик,
Frontend,TXT_MainMenu_Buttons_Difficulty_playground_description,"Режим, який <color=#ffca12>дозволяє вам</color> перетворити Марс, <b>не представляючи</b> занадто великого <color=#3dd8ff> виклику.Рекомендовано для <sprite=49> гравців, які   ніколи раніше   не грали <sprite=49> в імітаційну   чи містобудівну гру <sprite=49> будівельника. Достаток природних </color> ресурсів. Значно нижчі витрати на ресурси, час будівництва та швидкість занепаду споруд. Значно швидший і більш довговічні працівники.",
Frontend,TXT_MainMenu_DLC_BlueMars,Blue Mars,
Frontend,TXT_MainMenu_BuyDLC,Купити DLC,
Frontend,TXT_MainMenu_Buy_BlueMars_DLC_Title,Отримати Blue Mars,
Frontend,TXT_MainMenu_Buy_BlueMars_DLC_Description,"Цей файл збереження вимагає від вас, придбання Blue Mars dlc.grab додати та почати насолоджуватися новим досвідом!",
Frontend,TXT_MainMenu_Coming_Soon,Незабаром,
Frontend,TXT_MainMenu_Multiplayer_Coming_Soon,Багатокористувацька (незабаром),
Frontend,TXT_MainMenu_GetDLCButton,Перейдіть на сторінку магазину,
Frontend,TXT_MainMenu_DLCAvailable,Доступно зараз,
Frontend,TXT_MainMenu_DLC_Home,Домашній,
Frontend,TXT_MainMenu_Loading_Game_Newer_Version_Title,Несумісний файл пам'яті,
Frontend,TXT_MainMenu_Loading_Game_Newer_Version_Description,"Файл пам'яті, який ви намагаєтесь завантажити, - це нова версія гри, яка не сумісна з вашою поточною ігровою версією.Вам доведеться оновити нову версію, щоб продовжувати її грати.",
Frontend,TXT_notif_attack_incoming_title,!База піддається атаці,
Frontend,TXT_notif_attack_incoming_description,Колонії піддаються атаці.Активуйте протокол безпеки та оборони для розгортання військових одиниць.,
Frontend,TXT_notif_sabotage_detected_title,!Виявлений критичний збій,
Frontend,TXT_notif_sabotage_detected_description,"Будинки відчувають критичний збій.Перевірте, чи достатньо безпілотників призначені для області.",
Frontend,TXT_notif_building_out_of_power_title,УВАГА!Будівництво втрачена,
Frontend,TXT_notif_building_out_of_power_description,"Будівля втратила силу.Побудуйте джерело живлення поблизу, щоб відновити функціональність.",
Frontend,TXT_Notification_Out_Of_The_Grid_Title,УВАГА!Будівництво не пов'язане,
Frontend,TXT_Notification_Out_Of_The_Grid_Description,Будівля не підключена до енергетичної мережі.Додайте поблизу будівлі електроенергії.,
Frontend,TXT_notif_Out_Of_The_Network_Title,УВАГА!Будівництво відключено,
Frontend,TXT_notif_Out_Of_The_Network_Description,"Будівля не підключена до мережі водопостачання.Використовуйте насоси для підсилювальних вод, щоб дістатися до будівлі.",
Frontend,TXT_notif_drone_cant_reach_title,УВАГА!Ціль поза досяжністю,
Frontend,TXT_notif_drone_cant_reach_description,Робітники не можуть досягти призначеної цілі.Побудуйте робочий центр для з'єднання далекої будівлі.,
Frontend,TXT_notif_asteroid_incoming_title,УВАГА!Вхідний астероїд,
Frontend,TXT_notif_asteroid_incoming_description,"Астероїдний вплив неминучий.Вживайте запобіжних заходів, щоб зменшити шкоду.",
Frontend,TXT_notif_colony_starving_title,УВАГА!Голодуючі колонії,
Frontend,TXT_notif_colony_starving_description,Колонії страждають від голоду.Пріоритетність виробництва продуктів харчування для збереження колоністів живими.,
Frontend,TXT_notif_research_completed_title,Дослідження завершено,
Frontend,TXT_notif_research_completed_description,Дослідницький проект завершено.Виберіть нову технологію для ініціювання досліджень.,
Frontend,TXT_notif_special_project_completed_title,Спеціальний проект завершений,
Frontend,TXT_notif_special_project_completed_description,Новий спеціальний проект готовий до розгортання.Деякі проекти потребують наявного космічного порту для ініціації.,
Frontend,TXT_notif_quest_completed_title,Директива завершена,
Frontend,TXT_notif_quest_completed_description,Вітаємо!Директива зараз завершена.Наступні кроки будуть відображатися на екрані.,
Frontend,TXT_notif_colonists_arrived_title,Нові колоністи прибули,
Frontend,TXT_notif_colonists_arrived_description,"Нові колоністи прибули на Марс.Переконайтесь, що в колоніях доступно достатньо місця.",
Frontend,TXT_notif_special_site_revealed_title,Розкритий спеціальний сайт,
Frontend,TXT_notif_special_site_revealed_description,Занедбаний заклад був виявлений.Побудуйте дослідницький форпост для дослідження.,
Frontend,TXT_notif_resourcevein_revealed_title,Новий ресурс розкрито,
Frontend,TXT_notif_resourcevein_revealed_description,Виявлено нову ресурсну вену.Побудуйте шахту для вилучення матеріалів.,
Frontend,TXT_notif_resourcetype_unlocked_title,Виявлений новий ресурс,
Frontend,TXT_notif_resourcetype_unlocked_description,Вітаємо!Виявлено новий ресурс.,
Frontend,TXT_notif_buildingtype_unlocked_title,Доступна нова будівля,
Frontend,TXT_notif_buildingtype_unlocked_description,Вітаємо!Для будівництва доступний новий тип будівлі.,
Frontend,TXT_notif_dialogue_pending_title,Зателефонуйте до очікування,
Frontend,TXT_notif_dialogue_pending_description,"Вхідний дзвінок триває.Відкрийте панель діалогу, щоб її отримати.",
Frontend,TXT_BIP_DetailProductionBar_Construction,Будівництво,
Frontend,TXT_BIP_DetailProductionBar_Gathering,Зібрання,
Frontend,TXT_BIP_DetailProductionBar_Upgrading,Оновлення,
Frontend,TXT_BIP_maintenanceBar_Halted,Зупинений,
Frontend,TXT_BIP_maintenanceBar_Load,Навантаження,
Frontend,TXT_BIP_productionBar_Mining,Видобуток,
Frontend,TXT_BIP_productionBar_NeedsColonists,Потрібні колоністи,
Frontend,TXT_BIP_productionBar_NeedsInput,Потребує введення,
Frontend,TXT_BIP_productionBar_NeedsWorkerHub,Потрібні робочий центр,
Frontend,TXT_BIP_productionBar_NotOperative,Не оперативний,
Frontend,TXT_BIP_productionBar_Producing,Виробництво,
Frontend,TXT_BIP_productionBar_Capturing,Захоплення,
Frontend,TXT_BIP_productionBar_Releasing,Вивільнення,
Frontend,TXT_BIP_productionBar_Converting,Перетворення,
Frontend,TXT_BIP_productionBar_Seeding,Висівання,
Frontend,TXT_BIP_productionBar_Harvesting,Збирання,
Frontend,TXT_BIP_productionBar_Researching,Дослідження,
Frontend,TXT_BIP_productionBar_Halted,Зупинений,
Frontend,TXT_BIP_productionBar_CuttingTrees,Видалення рослин,
Frontend,TXT_BIP_productionBar_NoTreesInArea,"Пошук області, покритої рослинами",
Frontend,TXT_BIP_scannerBar_Scanning,Сканування,
Frontend,TXT_BIP_scannerBar_Halted,Зупинений,
Frontend,TXT_BIP_scannerBar_Current,В даний час сканований,
Frontend,TXT_BIP_Status_PendingScrap,Очікуючий брухт,
Frontend,TXT_BIP_Status_Rubble,Завал,
Frontend,TXT_BIP_Status_Scrapping,Скасування,
Frontend,TXT_BWP_Input_Required,Необхідний,
Frontend,TXT_BWP_Input_Input,Введення,
Frontend,TXT_BWP_Status_Scrapping,Скасування,
Frontend,TXT_BWP_Status_Rubble,Завал,
Frontend,TXT_BWP_Status_InProgress,Триває,
Frontend,TXT_BWP_Status_Upgrading,Оновлення,
Frontend,TXT_BWP_Status_PendingScrap,Очікує на зняття,
Frontend,TXT_BWP_Status_NotOperative,Не оперативний,
Frontend,TXT_BWP_Status_NeedsWorkerHub,Потрібні робочий центр,
Frontend,TXT_BWP_Status_Halted,Зупинений,
Frontend,TXT_BWP_Status_NeedsColonists,Потрібні колоністи,
Frontend,TXT_BWP_Status_NeedsInput,Потребує введення,
Frontend,TXT_BWP_Status_Researching,Дослідження,
Frontend,TXT_BWP_Status_Mining,Видобуток,
Frontend,TXT_BWP_Status_Producing,Виробництво,
Frontend,TXT_BuildingPanelPresenter_Wind,Вітер,
Frontend,TXT_BuildingPanelPresenter_Sun_Rays,Сонцезахисні промені,
Frontend,TXT_BuildingPanelPresenter_Underground_Heat,Підземне джерело тепла,
Frontend,TXT_BuildingPanelPresenter_kW,kw,
Frontend,TXT_BuildTable_cant_repair,Не може бути відремонтований,
Frontend,TXT_BuildTable_broken,Пошкоджений,
Frontend,TXT_BuildTable_repairing,В ремонті,
Frontend,TXT_BuildTable_low_health,Ось -ось руйнується,
Frontend,TXT_BIP_Module_Storage,Зберігання,
Frontend,TXT_BIP_Module_Stockpile,Запас,
Frontend,TXT_BIP_Module_Storage_AddResource,Додати ресурс,
Frontend,TXT_BIP_Module_Storage_Min,Хв,
Frontend,TXT_BIP_Module_Storage_Max,Максимум,
Frontend,TXT_BIP_Module_WayUpgrading,Спосіб оновлення,
Frontend,TXT_BIP_Module_Discard_Description,Це відкине будівлю,
Frontend,TXT_BIP_Module_CantScrap,Не вдається скасувати будівництво,
Frontend,TXT_BIP_Module_Power_Output,Вихідна потужність,
Frontend,TXT_BIP_Module_Power_Consumption,Споживання електроенергії,
Frontend,TXT_BIP_Module_Scanner_Sectors_Unlocked,Сектори сканували,
Frontend,TXT_BIP_Module_Scanner_CurrentTime,Залишився час,
Frontend,TXT_BIP_Module_Population,Населення,
Frontend,TXT_BIP_Module_Population_Incoming,Вхід,
Frontend,TXT_BIP_Module_Population_Outgoing,Відхід,
Frontend,TXT_BIP_Module_Efficiency,Ефективність,
Frontend,TXT_BIP_Module_CurrentProject,Поточний проект,
Frontend,TXT_BIP_Module_StructureIntegrity,Структурна цілісність,
Frontend,TXT_BuildTable_Building,Будівля,
Frontend,TXT_BuildTable_Locate,Місце розташування,
Frontend,TXT_BuildTable_Energy,Влада,
Frontend,TXT_BuildTable_Status,Статус,
Frontend,TXT_BuildTable_Efficiency,Ефективність,
Frontend,TXT_BuildTable_Priority,Надати пріоритет,
Frontend,TXT_BuildTable_Power,Держави,
Frontend,TXT_BuildTable_Upgrade,Оновлення,
Frontend,TXT_BuildTable_Scrap,Брухт,
Frontend,TXT_BuildTable_Select,Обраний,
Frontend,TXT_BuildTable_Construction,Будівництво,
Frontend,TXT_BuildTable_Upgrading,Оновлення,
Frontend,TXT_BuildTable_Scrapping,Скасування,
Frontend,TXT_BuildTable_Rubble,Завал,
Frontend,TXT_BuildTable_NoDistrict,Немає району,
Frontend,TXT_ResourceItem_CurrentProduction,"Поточневиробництво:<style=""Positive"">{0:0.#}/Місяць",
Frontend,TXT_ResourceItem_PotentialProduction,"Потенційневиробництво:<style=""Positive"">{0:0.#}/Місяць",
Frontend,TXT_ResourceItem_CurrentDemand,"Поточнийпопит:<style=""Negative"">{0:0.#}/Місяць",
Frontend,TXT_ResourceItem_PotentialDemand,"Потенційнийпопит:<style=""Negative"">{0:0.#}/Місяць",
Frontend,TXT_ResourceItem_TotalReserves,"Загальнірезерви:<style=""Value"">{0:0}",
Frontend,TXT_ResourceItem_GlobalStock,"Глобальнийзапас:<style=""Value"">{0:0}",
Frontend,TXT_BIP_Module_Detaching,Відокремлюючий,
Frontend,TXT_BIP_Module_High_Priority,Високий,
Frontend,TXT_BIP_Module_Normal_Priority,Нормальний,
Frontend,TXT_Placement_ConstructionRequirements,Вимоги до будівництва,
Frontend,TXT_BIP_Output,Випуск,
Frontend,TXT_BIP_PendingMaterials,До очікуваних матеріалів,
Frontend,TXT_BIP_UpgradePanel_Benefits,+ {0: P0} швидкість виробництва,
Frontend,TXT_BIP_UpgradePanel_Power,+ {0: P0} споживання,
Frontend,TXT_BIP_Hub_Load,Навантаження,
Frontend,TXT_BIP_District_ModuleTitle,Менеджер району,
Frontend,TXT_BIP_District_DisabledDistrict,Інвалідний район,
Frontend,TXT_MBIP_Bulk_Actions,Основні дії,
Frontend,TXT_MBIP_Title,Багаторазовий вибір,
Frontend,TXT_MBIP_SelectedBuilding_Plural, {0}  будівлі,
Frontend,TXT_MBIP_SelectedBuilding_Singular,1 будівля,
Frontend,TXT_DIP_stats_buildings,Будівлі,
Frontend,TXT_DIP_stats_population,Населення,
Frontend,TXT_DIP_stats_workers,Робітники,
Frontend,TXT_Districts_ChangeName_title,Перейменуйте район,
Frontend,TXT_Districts_ChangeName_description,"Індивідуалізуйте район, змінюючи свою назву",
Frontend,TXT_DIP_required_buildings,Дозволені будівлі:,
Frontend,TXT_DIP_level_romanNumerals,Lvl. {0} ,
Frontend,TXT_DIP_level_shallow_veins,Неглибокий вен,
Frontend,TXT_DIP_level_deep_veins,Глибока вена,
Frontend,TXT_DIP_level_ultra_deep_veins,Ультра глибока вена,
Frontend,TXT_DIP_district_list,Районний список,
Frontend,TXT_ResourceItem_TotalMines,"Загальніміни:<style=""Value"">{0:0}",
Frontend,TXT_ResourceItem_MinesNeeded,"Потрібнідодаткові<style=""Negative"">міни:{0:</style>0}",
Frontend,TXT_ResourceItem_TotalFactories,"Всьогофабрики:<style=""Value"">{0:0}",
Frontend,TXT_ResourceItem_FactoriesNeeded,"Потрібнідодаткові<style=""Negative"">фабрики:{0:</style>0}",
Frontend,TXT_Tooltip_BIP_disconnected,Роз'єднаний,
Frontend,TXT_Tooltip_BIP_disconnected_description,Ця будівля не пов'язана з будь -якою іншою водною структурою.,
Frontend,TXT_Popup_DefaultBtn_Close,Закривати,
Frontend,TXT_Popup_DefaultBtn_Cancel,Скасувати,
Frontend,TXT_Popup_DefaultBtn_Accept,Приймати,
Frontend,TXT_Popup_DefaultBtn_Confirm,Підтвердити,
Frontend,TXT_Popup_DefaultBtn_Return,Повернення,
Frontend,TXT_Popup_DefaultBtn_Remove,Видалити,
Frontend,TXT_Popup_DefaultBtn_Agree,Погодитися,
Frontend,TXT_Popup_DefaultBtn_ViewTerms,Переглянути терміни,
Frontend,TXT_Popup_DefaultBtn_Decline,Зниження,
Frontend,TXT_Popup_DefaultBtn_Yes,Так,
Frontend,TXT_Popup_DefaultBtn_No,Ні,
Frontend,TXT_Popup_DefaultBtn_Save,Заощадити,
Frontend,TXT_Popup_DefaultBtn_Quit,Вийти,
Frontend,TXT_Popup_DefaultBtn,Добре,
Frontend,TXT_Popup_Orbital_Title,Орбітальний вигляд розблоковано,
Frontend,TXT_Popup_Orbital_Subtitle,Про космічніпорти,
